review_id,user_id,product_id,rating,review_text,review_date,verified_purchase,helpful_votes,review_length,sentiment_score,is_fake
46796,3218,1115,2,"Terrible product, do not buy",25-04-2022,0,31,28,-0.234,0
46797,4369,468,1,Waste of money,04-06-2024,1,51,14,0.091,0
46798,5484,487,3,Nothing special but acceptable,08-09-2024,0,70,30,-0.698,0
46799,717,42,2,Very disappointed with the quality,03-06-2024,1,36,34,0.256,0
46800,4469,121,3,Average experience,04-09-2023,0,95,18,-0.965,0
46801,5244,87,1,"Terrible product, do not buy",15-01-2023,1,167,28,0.139,0
46802,5216,1196,5,Very satisfied with this purchase,20-09-2023,0,109,33,0.005,0
46803,6829,558,3,Decent product,21-09-2023,0,76,14,-0.197,0
46804,1745,1153,2,Not as described,15-09-2024,1,20,16,0.892,0
46805,2206,220,1,Stopped working after few days,24-04-2023,1,106,30,0.718,0
46806,1832,931,2,Waste of money,11-05-2024,0,30,14,-0.436,0
46807,2830,520,4,"Great product, highly recommend",10-01-2023,0,42,31,0.464,0
46808,398,154,3,Does the job,28-03-2024,1,148,12,0.02,0
46809,988,368,5,Amazing product and good value,10-02-2024,1,182,30,0.238,0
46810,7046,836,2,"Terrible product, do not buy",02-09-2022,0,144,28,-0.884,0
46811,6765,52,4,Amazing product and good value,10-09-2023,0,135,30,-0.253,0
46812,1662,906,5,Excellent quality and fast delivery,06-12-2022,0,124,35,-0.542,0
46813,1133,131,5,Works perfectly and looks great,20-02-2023,0,101,31,0.835,0
46814,7586,1150,3,Nothing special but acceptable,22-09-2024,1,77,30,0.839,0
46815,1460,865,2,Stopped working after few days,21-07-2022,0,176,30,0.727,0
46816,867,210,3,Product is okay,07-06-2023,0,131,15,0.115,0
46817,1524,858,4,Very satisfied with this purchase,28-10-2023,0,65,33,-0.978,0
46818,2238,719,4,Very satisfied with this purchase,27-09-2022,0,22,33,0.634,0
46819,7640,1119,5,Works perfectly and looks great,21-03-2023,0,13,31,-0.31,0
46820,7793,565,4,Very satisfied with this purchase,06-04-2023,0,49,33,0.842,0
46821,4218,45,2,Waste of money,23-07-2024,0,189,14,0.998,0
46822,5806,23,1,"Terrible product, do not buy",02-01-2024,0,115,28,-0.378,0
46823,3492,550,2,Very disappointed with the quality,30-04-2022,0,9,34,-0.488,0
46824,6235,30,1,Stopped working after few days,15-07-2024,1,74,30,-0.362,0
46825,2599,482,3,Average experience,24-04-2023,0,189,18,-0.954,0
46826,7761,997,1,"Terrible product, do not buy",05-06-2024,1,43,28,0.62,0
46827,1681,784,1,Very disappointed with the quality,12-01-2023,1,127,34,-0.21,0
46828,6312,20,4,"Great product, highly recommend",18-11-2022,1,62,31,0.554,0
46829,6050,199,1,Waste of money,10-02-2022,0,82,14,-0.204,0
46830,1563,378,4,"Great product, highly recommend",19-06-2023,0,171,31,0.906,0
46831,6867,508,1,Very disappointed with the quality,08-04-2024,0,83,34,0.148,0
46832,4505,445,3,Does the job,06-02-2024,0,181,12,0.898,0
46833,2205,213,2,Waste of money,02-06-2024,0,29,14,0.037,0
46834,2743,983,3,Nothing special but acceptable,04-07-2023,0,131,30,0.043,0
46835,2109,82,5,Very satisfied with this purchase,28-06-2022,0,160,33,0.733,0
46836,77,1174,5,"Great product, highly recommend",16-11-2022,0,0,31,-0.37,1
46837,473,752,3,Decent product,13-06-2024,1,90,14,0.905,0
46838,4156,689,2,Very disappointed with the quality,19-06-2023,1,42,34,0.794,0
46839,6389,225,1,"Terrible product, do not buy",04-01-2024,1,4,28,0.528,0
46840,4605,697,5,Works perfectly and looks great,19-02-2024,1,88,31,0.087,0
46841,4588,109,3,Decent product,29-05-2022,1,72,14,-0.348,0
46842,7969,592,5,"Great product, highly recommend",06-05-2024,1,199,31,0.388,0
46843,3210,304,1,Not as described,06-09-2022,0,161,16,-0.845,0
46844,6363,798,3,Does the job,18-10-2023,1,64,12,-0.302,0
46845,7247,842,2,"Terrible product, do not buy",12-07-2024,1,100,28,-0.31,0
46846,300,173,5,Amazing product and good value,02-11-2022,1,135,30,0.864,0
46847,3460,302,1,Stopped working after few days,22-09-2022,1,152,30,0.033,0
46848,1892,899,2,"Terrible product, do not buy",30-01-2024,0,135,28,0.161,0
46849,1259,1049,1,"Terrible product, do not buy",05-09-2024,0,51,28,-0.755,0
46850,972,1107,4,Excellent quality and fast delivery,04-10-2022,0,176,35,-0.148,0
46851,5611,126,4,Very satisfied with this purchase,21-01-2023,0,190,33,-0.32,0
46852,1486,813,5,Very satisfied with this purchase,22-09-2024,0,135,33,-0.856,0
46853,7061,1051,4,Works perfectly and looks great,03-09-2023,0,128,31,-0.412,0
46854,2101,745,4,Very satisfied with this purchase,01-06-2022,1,167,33,0.885,0
46855,7199,741,3,Average experience,10-07-2023,1,104,18,-0.425,0
46856,1149,427,3,Nothing special but acceptable,21-02-2023,0,159,30,-0.157,0
46857,347,732,4,"Great product, highly recommend",08-02-2024,0,189,31,-0.142,0
46858,7158,459,1,Very disappointed with the quality,21-10-2022,1,12,34,0,0
46859,5132,678,1,Waste of money,01-11-2022,0,123,14,-0.522,0
46860,3751,1129,1,"Terrible product, do not buy",18-02-2022,1,185,28,-0.811,0
46861,4162,320,2,Waste of money,01-05-2023,1,94,14,-0.025,0
46862,1664,664,1,Not as described,27-06-2023,1,198,16,0.006,0
46863,1326,469,5,Amazing product and good value,29-08-2024,0,137,30,0.884,0
46864,3540,312,2,Stopped working after few days,15-07-2024,1,172,30,0.738,0
46865,6155,922,2,Waste of money,08-07-2024,1,6,14,0.744,0
46866,3952,374,1,Waste of money,19-08-2023,1,15,14,-0.895,0
46867,4056,898,5,Amazing product and good value,09-10-2022,1,162,30,-0.664,0
46868,189,97,2,Not as described,11-07-2024,1,96,16,0.023,0
46869,1228,666,3,Does the job,18-09-2022,0,48,12,0.304,0
46870,1486,319,1,Stopped working after few days,05-06-2024,1,47,30,-0.338,0
46871,4686,954,4,"Great product, highly recommend",28-03-2023,0,144,31,0.591,0
46872,609,90,4,"Great product, highly recommend",26-01-2024,1,178,31,0.571,0
46873,7568,274,4,Excellent quality and fast delivery,03-04-2023,1,105,35,-0.394,0
46874,2062,306,5,Excellent quality and fast delivery,16-01-2022,1,51,35,0.364,0
46875,492,273,2,Not as described,05-02-2022,1,2,16,0.694,0
46876,4846,103,4,Excellent quality and fast delivery,27-07-2022,0,157,35,0.318,0
46877,1753,388,4,Amazing product and good value,09-10-2023,0,135,30,-0.037,0
46878,5303,352,3,Does the job,14-12-2022,0,178,12,-0.426,0
46879,6117,944,5,Works perfectly and looks great,20-09-2022,0,101,31,-0.454,0
46880,1519,792,2,Stopped working after few days,03-02-2022,1,74,30,-0.867,0
46881,4549,926,2,Waste of money,16-08-2022,1,87,14,0.844,0
46882,6678,568,1,Waste of money,16-02-2022,0,198,14,0.121,0
46883,4309,452,3,Nothing special but acceptable,13-05-2022,0,18,30,-0.396,0
46884,5623,723,3,Nothing special but acceptable,31-08-2024,1,151,30,-0.832,0
46885,2798,220,4,Very satisfied with this purchase,03-11-2023,1,198,33,-0.31,0
46886,6337,689,4,"Great product, highly recommend",23-07-2023,1,84,31,-0.933,0
46887,3639,118,5,"Great product, highly recommend",23-05-2024,1,128,31,0.028,0
46888,4545,948,4,"Great product, highly recommend",05-06-2024,0,198,31,0.526,0
46889,636,265,5,"Great product, highly recommend",16-05-2022,1,29,31,0.159,0
46890,822,212,1,Stopped working after few days,29-06-2022,0,158,30,0.529,0
46891,7545,773,5,"Great product, highly recommend",22-11-2022,1,189,31,0.023,0
46892,7038,645,2,Not as described,23-08-2022,0,124,16,0.883,0
46893,6461,648,2,Stopped working after few days,07-01-2023,0,187,30,0.687,0
46894,682,1,2,"Terrible product, do not buy",22-09-2024,0,96,28,-0.426,0
46895,2165,265,5,"Great product, highly recommend",11-02-2024,0,160,31,-0.992,0
46896,4843,247,2,Waste of money,05-07-2023,0,142,14,-0.669,0
46897,3514,19,2,Very disappointed with the quality,14-07-2023,0,113,34,0.78,0
46898,5720,491,3,Product is okay,22-02-2024,1,149,15,0.44,0
46899,4465,485,2,Very disappointed with the quality,02-07-2022,0,48,34,-0.568,0
46900,4495,632,1,Very disappointed with the quality,24-03-2022,0,45,34,-0.123,0
46901,4442,885,2,Waste of money,16-09-2022,0,20,14,0.139,0
46902,4527,285,4,Amazing product and good value,17-12-2023,1,147,30,0.951,0
46903,5228,813,3,Nothing special but acceptable,30-12-2022,1,1,30,0.914,0
46904,2264,1126,4,Amazing product and good value,31-12-2022,1,34,30,-0.556,0
46905,3224,559,4,Amazing product and good value,05-08-2024,0,54,30,-0.652,0
46906,415,943,1,Very disappointed with the quality,04-06-2024,1,36,34,-0.588,0
46907,1819,842,3,Nothing special but acceptable,08-05-2024,1,62,30,-0.522,0
46908,7347,386,2,Waste of money,09-01-2023,0,195,14,-0.961,0
46909,1237,908,5,Very satisfied with this purchase,18-09-2023,0,138,33,0.339,0
46910,7926,1040,2,Very disappointed with the quality,26-01-2024,0,148,34,-0.539,0
46911,1200,210,3,Average experience,09-06-2023,0,85,18,-0.243,0
46912,1263,945,4,Very satisfied with this purchase,19-02-2022,0,50,33,0.517,0
46913,7577,763,2,Stopped working after few days,14-09-2023,0,127,30,0.378,0
46914,7497,589,5,Works perfectly and looks great,22-05-2024,1,143,31,-0.098,0
46915,3604,325,2,Not as described,27-04-2023,1,44,16,-0.989,0
46916,7507,1049,4,Very satisfied with this purchase,25-03-2024,0,127,33,-0.064,0
46917,1432,73,1,Very disappointed with the quality,16-01-2022,1,86,34,-0.769,0
46918,4042,652,2,Not as described,26-10-2023,0,54,16,-0.995,0
46919,6605,123,1,Waste of money,16-03-2023,1,70,14,-0.555,0
46920,4812,486,4,Excellent quality and fast delivery,28-11-2023,1,19,35,0.232,0
46921,6558,602,2,Not as described,29-08-2024,1,62,16,0.4,0
46922,4798,97,3,Nothing special but acceptable,07-03-2023,1,116,30,0.507,0
46923,5250,472,2,Waste of money,12-07-2023,0,194,14,-0.18,0
46924,6103,49,3,Average experience,07-09-2022,1,57,18,0.907,0
46925,3598,1141,4,Excellent quality and fast delivery,20-05-2024,1,118,35,-0.588,0
46926,4376,283,1,Waste of money,28-08-2022,0,185,14,-0.368,0
46927,7093,1191,1,Not as described,21-02-2024,1,123,16,0.775,0
46928,5719,14,4,Works perfectly and looks great,15-07-2024,0,62,31,0.019,0
46929,1345,576,4,Excellent quality and fast delivery,08-06-2024,0,175,35,0.073,0
46930,333,68,3,Nothing special but acceptable,13-05-2024,0,77,30,-0.519,0
46931,375,812,3,Decent product,22-05-2023,0,122,14,0.791,0
46932,5245,914,3,Product is okay,31-07-2024,1,103,15,0.954,0
46933,5323,325,3,Average experience,30-12-2023,1,31,18,-0.861,0
46934,3323,188,3,Nothing special but acceptable,10-02-2023,1,154,30,0.123,0
46935,6633,709,3,Decent product,22-05-2024,0,172,14,0.157,0
46936,3857,61,2,Waste of money,05-08-2024,1,131,14,-0.296,0
46937,1079,1064,1,Stopped working after few days,05-08-2023,0,130,30,-0.317,0
46938,3481,253,4,Works perfectly and looks great,17-07-2024,1,58,31,-0.914,0
46939,5940,672,4,Very satisfied with this purchase,17-07-2023,0,198,33,-0.123,0
46940,527,442,5,"Great product, highly recommend",26-09-2024,0,147,31,0.154,0
46941,2373,1007,5,Excellent quality and fast delivery,08-10-2023,0,171,35,0.707,0
46942,7560,520,2,Stopped working after few days,03-04-2022,1,45,30,-0.941,0
46943,3398,509,2,Stopped working after few days,15-02-2022,0,127,30,0.654,0
46944,2907,213,4,Very satisfied with this purchase,23-08-2022,1,182,33,-0.215,0
46945,2886,331,1,"Terrible product, do not buy",04-09-2023,0,180,28,-0.786,0
46946,2015,1103,3,Decent product,06-04-2024,1,82,14,-0.691,0
46947,6586,407,3,Average experience,27-05-2022,0,175,18,0.025,0
46948,5392,606,3,Decent product,01-09-2023,0,91,14,0.07,0
46949,2204,1060,4,"Great product, highly recommend",17-03-2023,0,150,31,0.877,0
46950,4228,1026,5,Works perfectly and looks great,19-02-2022,0,57,31,0.776,0
46951,4363,427,1,"Terrible product, do not buy",15-02-2024,1,45,28,-0.432,0
46952,5181,414,5,Works perfectly and looks great,06-11-2022,1,103,31,-0.179,0
46953,4527,820,1,Not as described,12-04-2023,0,142,16,-0.842,0
46954,7126,824,4,Very satisfied with this purchase,01-04-2023,1,117,33,-0.235,0
46955,1496,55,1,Stopped working after few days,14-07-2022,1,50,30,0.059,0
46956,6652,516,1,Stopped working after few days,09-06-2022,1,77,30,0.694,0
46957,5991,1091,3,Does the job,01-04-2024,0,133,12,-0.146,0
46958,781,514,3,Does the job,31-08-2023,0,115,12,-0.715,0
46959,2093,425,3,Decent product,19-04-2023,0,144,14,0.235,0
46960,7381,837,4,Amazing product and good value,21-01-2022,0,137,30,0.281,0
46961,2380,1107,3,Decent product,23-01-2024,1,39,14,-0.769,0
46962,279,354,2,Very disappointed with the quality,26-10-2022,0,72,34,-0.009,0
46963,1341,443,3,Nothing special but acceptable,08-09-2023,1,164,30,-0.655,0
46964,3450,874,4,Very satisfied with this purchase,31-01-2022,0,163,33,-0.301,0
46965,4014,176,4,"Great product, highly recommend",13-09-2023,0,165,31,0.069,0
46966,3422,900,3,Average experience,07-12-2023,0,164,18,0.105,0
46967,7036,923,2,Very disappointed with the quality,09-07-2022,0,117,34,0.529,0
46968,675,72,1,Very disappointed with the quality,22-07-2023,1,106,34,-0.495,0
46969,2301,824,3,Average experience,25-11-2022,0,189,18,0.181,0
46970,2754,737,4,Excellent quality and fast delivery,04-10-2022,0,183,35,0.216,0
46971,4318,459,3,Nothing special but acceptable,04-07-2023,1,84,30,-0.643,0
46972,4204,218,5,"Great product, highly recommend",14-09-2022,1,197,31,-0.067,0
46973,1861,995,3,Does the job,06-09-2022,0,158,12,0.336,0
46974,1764,1064,4,Excellent quality and fast delivery,17-09-2024,1,106,35,-0.096,0
46975,1866,1019,4,"Great product, highly recommend",19-02-2024,1,28,31,0.007,0
46976,4174,210,3,Decent product,06-06-2023,0,86,14,0.283,0
46977,5165,727,3,Does the job,23-09-2022,1,18,12,-0.251,0
46978,3284,10,2,Stopped working after few days,18-10-2022,1,129,30,-0.935,0
46979,5699,886,5,Amazing product and good value,17-02-2024,1,50,30,-0.705,0
46980,972,982,2,Stopped working after few days,25-07-2023,0,4,30,-0.181,0
46981,4580,888,4,Works perfectly and looks great,23-06-2022,1,6,31,-0.295,0
46982,2487,545,4,Works perfectly and looks great,15-03-2024,0,143,31,-0.179,0
46983,7313,652,5,Excellent quality and fast delivery,17-02-2023,1,150,35,0.164,0
46984,7714,115,1,Not as described,01-03-2023,0,78,16,0.831,0
46985,7708,692,5,Works perfectly and looks great,13-10-2022,1,64,31,-0.195,0
46986,1342,211,2,Waste of money,22-10-2023,1,15,14,-0.771,0
46987,358,284,2,Very disappointed with the quality,19-01-2024,1,72,34,0.949,0
46988,5553,633,1,Very disappointed with the quality,09-11-2023,1,137,34,-0.605,0
46989,265,880,2,Not as described,04-06-2023,1,132,16,0.214,0
46990,3850,1197,2,"Terrible product, do not buy",31-01-2024,1,21,28,0.936,0
46991,5385,387,5,Very satisfied with this purchase,18-06-2024,0,169,33,0.6,0
46992,6558,381,2,Very disappointed with the quality,30-08-2024,1,131,34,-0.093,0
46993,3714,744,3,Product is okay,16-01-2022,0,3,15,0.68,0
46994,6466,766,5,Works perfectly and looks great,26-01-2022,0,200,31,-0.018,0
46995,5760,139,3,Does the job,17-02-2024,0,35,12,0.54,0
46996,7116,468,3,Average experience,02-02-2024,0,77,18,0.06,0
46997,7030,321,2,Waste of money,24-11-2022,1,110,14,-0.035,0
46998,5308,172,4,Works perfectly and looks great,19-07-2024,0,181,31,0.558,0
46999,6939,1030,4,Excellent quality and fast delivery,12-01-2023,0,65,35,-0.756,0
47000,4122,140,4,Works perfectly and looks great,05-09-2022,0,108,31,0.813,0
47001,157,192,3,Average experience,12-03-2022,1,24,18,0.185,0
47002,642,333,1,Very disappointed with the quality,27-04-2023,1,61,34,0.562,0
47003,419,1074,3,Nothing special but acceptable,03-06-2023,1,96,30,-0.234,0
47004,1185,1104,5,"Great product, highly recommend",31-05-2024,1,65,31,-0.421,0
47005,640,398,1,"Terrible product, do not buy",03-03-2023,1,15,28,-0.257,0
47006,7758,616,3,Decent product,03-06-2022,1,52,14,-0.068,0
47007,3486,23,4,Works perfectly and looks great,24-03-2023,0,181,31,-0.924,0
47008,2203,324,2,Waste of money,07-04-2024,1,21,14,0.356,0
47009,2194,248,4,Works perfectly and looks great,04-08-2022,0,99,31,0.057,0
47010,3,685,1,Stopped working after few days,23-12-2022,0,88,30,0.336,0
47011,2791,554,5,Works perfectly and looks great,23-09-2022,1,68,31,-0.64,0
47012,4886,590,4,Excellent quality and fast delivery,05-10-2022,0,190,35,0.287,0
47013,5357,613,2,Not as described,21-12-2023,1,30,16,0.004,0
47014,7307,1017,4,"Great product, highly recommend",28-10-2023,0,143,31,-0.793,0
47015,941,321,3,Does the job,28-11-2023,0,117,12,-0.007,0
47016,4342,1017,4,"Great product, highly recommend",23-09-2023,1,110,31,-0.286,0
47017,6145,136,1,Stopped working after few days,11-07-2024,0,121,30,-0.943,0
47018,4457,495,2,Stopped working after few days,06-04-2023,0,56,30,-0.047,0
47019,5920,280,3,Product is okay,16-01-2022,1,164,15,0.356,0
47020,3420,961,2,Very disappointed with the quality,06-10-2022,1,6,34,0.527,0
47021,1902,1076,4,Excellent quality and fast delivery,01-08-2024,1,12,35,-0.063,0
47022,7766,881,4,"Great product, highly recommend",30-08-2022,1,13,31,-0.849,0
47023,2964,368,2,Waste of money,02-09-2024,1,197,14,0.338,0
47024,1916,348,1,Stopped working after few days,24-10-2023,1,181,30,-0.136,0
47025,6739,1061,4,Amazing product and good value,12-01-2022,0,97,30,-0.301,0
47026,2397,1060,1,Stopped working after few days,07-08-2024,0,83,30,0.028,0
47027,1813,147,5,"Great product, highly recommend",27-02-2024,0,40,31,0.322,0
47028,5640,373,4,Very satisfied with this purchase,17-06-2023,1,149,33,-0.421,0
47029,7988,49,2,Waste of money,31-05-2022,1,118,14,-0.296,0
47030,5936,165,1,Stopped working after few days,03-03-2022,0,28,30,-0.464,0
47031,2908,977,1,Stopped working after few days,23-01-2022,0,68,30,0.076,0
47032,4611,942,3,Does the job,16-02-2023,1,120,12,-0.849,0
47033,7663,570,1,Very disappointed with the quality,29-08-2024,1,90,34,-0.241,0
47034,5405,917,2,Not as described,20-06-2023,1,160,16,0.518,0
47035,5898,472,4,"Great product, highly recommend",21-03-2024,1,71,31,0.793,0
47036,2140,981,3,Nothing special but acceptable,04-08-2024,1,71,30,-0.28,0
47037,4311,364,3,Nothing special but acceptable,24-11-2023,0,111,30,-0.723,0
47038,279,630,3,Decent product,29-08-2022,0,17,14,-0.05,0
47039,5047,1000,4,"Great product, highly recommend",29-05-2022,0,139,31,0.761,0
47040,341,1098,4,Very satisfied with this purchase,16-09-2023,1,162,33,0.657,0
47041,7872,480,5,"Great product, highly recommend",06-09-2023,0,132,31,-0.068,0
47042,3969,416,2,Not as described,19-01-2024,0,0,16,0.806,0
47043,7702,930,1,Stopped working after few days,02-11-2022,0,8,30,-0.12,0
47044,6398,984,3,Does the job,27-10-2023,1,158,12,0.792,0
47045,4058,622,4,Excellent quality and fast delivery,23-09-2023,0,195,35,-0.397,0
47046,3245,722,3,Decent product,14-05-2024,0,72,14,-0.773,0
47047,6075,799,5,"Great product, highly recommend",06-07-2023,0,194,31,0.183,0
47048,2794,36,4,Amazing product and good value,07-04-2023,0,2,30,-0.819,0
47049,513,493,1,Not as described,20-06-2024,1,153,16,-0.318,0
47050,7370,541,5,Very satisfied with this purchase,01-04-2022,1,103,33,-0.024,0
47051,220,77,2,Very disappointed with the quality,31-05-2024,1,50,34,0.518,0
47052,6341,567,1,Waste of money,13-01-2022,1,51,14,0.299,0
47053,1072,437,5,Excellent quality and fast delivery,22-07-2022,1,59,35,0.743,0
47054,4019,795,3,Decent product,22-02-2024,0,32,14,0.143,0
47055,6906,257,3,Nothing special but acceptable,23-09-2023,0,41,30,0.539,0
47056,4864,606,5,Very satisfied with this purchase,12-01-2023,1,153,33,0.011,0
47057,6065,570,1,"Terrible product, do not buy",18-10-2023,0,9,28,0.058,0
47058,1512,174,3,Decent product,19-10-2023,1,199,14,-0.963,0
47059,1110,259,2,Stopped working after few days,13-08-2022,1,191,30,-0.325,0
47060,2854,751,1,"Terrible product, do not buy",19-12-2022,1,143,28,-0.343,0
47061,3423,826,3,Average experience,11-01-2023,1,149,18,0.312,0
47062,963,1122,1,Stopped working after few days,16-04-2023,0,147,30,0.178,0
47063,7599,404,2,"Terrible product, do not buy",22-04-2022,0,182,28,0.45,0
47064,2622,197,1,Stopped working after few days,11-01-2024,1,161,30,-0.794,0
47065,3684,1136,5,Amazing product and good value,30-01-2023,0,57,30,0.045,0
47066,5232,997,3,Nothing special but acceptable,14-05-2022,0,81,30,-0.958,0
47067,1464,4,3,Decent product,02-09-2024,0,161,14,-0.625,0
47068,6896,660,3,Product is okay,17-05-2023,0,42,15,-0.344,0
47069,545,2,2,"Terrible product, do not buy",09-07-2023,1,34,28,0.013,0
47070,5783,753,5,"Great product, highly recommend",21-11-2022,0,0,31,0.231,1
47071,2353,1188,1,Not as described,22-09-2023,0,184,16,0.13,0
47072,1242,884,5,Excellent quality and fast delivery,04-09-2024,1,108,35,-0.202,0
47073,7620,901,3,Does the job,23-07-2023,1,198,12,0.862,0
47074,6636,1146,3,Average experience,31-05-2023,1,175,18,-0.599,0
47075,4514,435,2,"Terrible product, do not buy",29-05-2024,0,44,28,0.541,0
47076,5176,219,2,Not as described,18-09-2024,1,8,16,0.959,0
47077,6552,267,1,Waste of money,21-09-2023,0,28,14,0.219,0
47078,1862,607,4,"Great product, highly recommend",10-02-2023,1,25,31,0.157,0
47079,775,42,3,Nothing special but acceptable,24-08-2022,1,157,30,-0.677,0
47080,4439,783,5,Excellent quality and fast delivery,02-02-2023,1,125,35,-0.414,0
47081,5605,698,1,Very disappointed with the quality,24-12-2023,1,131,34,0.962,0
47082,5186,860,1,Very disappointed with the quality,19-02-2023,1,150,34,0.219,0
47083,7845,590,2,"Terrible product, do not buy",18-09-2023,1,90,28,0.712,0
47084,5005,895,2,Waste of money,07-01-2022,1,25,14,-0.061,0
47085,2922,434,1,"Terrible product, do not buy",18-06-2024,0,42,28,-0.62,0
47086,1994,285,3,Product is okay,14-09-2023,1,88,15,0.534,0
47087,100,937,5,"Great product, highly recommend",21-04-2022,1,26,31,-0.426,0
47088,7206,78,1,Very disappointed with the quality,27-09-2023,1,84,34,-0.086,0
47089,4098,656,5,"Great product, highly recommend",12-08-2024,1,142,31,-0.315,0
47090,562,1120,2,"Terrible product, do not buy",27-06-2023,1,36,28,0.716,0
47091,6551,80,2,Stopped working after few days,19-08-2024,0,172,30,0.043,0
47092,647,383,2,Not as described,11-06-2024,1,116,16,-0.866,0
47093,5399,801,3,Does the job,02-03-2023,0,96,12,-0.558,0
47094,3926,8,4,Works perfectly and looks great,13-08-2023,0,156,31,0.137,0
47095,4788,478,3,Product is okay,05-03-2024,0,67,15,0.768,0
47096,6478,163,4,Works perfectly and looks great,17-04-2023,1,20,31,0.943,0
47097,1151,626,3,Decent product,06-10-2023,0,116,14,0.684,0
47098,5217,599,2,Waste of money,19-01-2023,0,58,14,-0.3,0
47099,1604,880,4,"Great product, highly recommend",05-03-2024,0,20,31,-0.041,0
47100,3718,1184,2,Not as described,26-03-2022,0,86,16,-0.169,0
47101,6015,844,5,Amazing product and good value,05-10-2022,1,163,30,0.36,0
47102,6998,1006,1,"Terrible product, do not buy",27-02-2022,0,115,28,0.393,0
47103,6668,1185,3,Nothing special but acceptable,05-05-2022,1,104,30,0.999,0
47104,5764,337,5,Works perfectly and looks great,10-08-2023,0,176,31,0.377,0
47105,2081,287,4,Amazing product and good value,20-01-2024,1,120,30,0.849,0
47106,188,1148,3,Does the job,05-01-2023,1,27,12,0.062,0
47107,4455,126,4,Excellent quality and fast delivery,30-03-2023,1,45,35,0.197,0
47108,6708,1004,1,Stopped working after few days,27-10-2022,1,68,30,-0.858,0
47109,3474,1124,3,Product is okay,17-02-2022,1,136,15,0.642,0
47110,6180,829,5,Very satisfied with this purchase,27-09-2022,1,55,33,-0.474,0
47111,887,731,5,Excellent quality and fast delivery,11-06-2023,0,67,35,-0.778,0
47112,2571,311,2,Not as described,10-10-2023,1,85,16,0.252,0
47113,3882,1106,5,Amazing product and good value,04-07-2024,1,26,30,-0.564,0
47114,2628,993,1,Waste of money,20-06-2024,1,176,14,-0.303,0
47115,4144,225,4,"Great product, highly recommend",20-06-2022,1,162,31,0.897,0
47116,4048,9,3,Does the job,01-06-2023,0,159,12,0.742,0
47117,7702,765,3,Product is okay,05-04-2022,1,122,15,-0.987,0
47118,4542,804,2,"Terrible product, do not buy",24-08-2022,1,67,28,-0.47,0
47119,5781,747,5,Excellent quality and fast delivery,10-12-2022,0,192,35,-0.071,0
47120,6119,789,2,Very disappointed with the quality,18-02-2022,0,29,34,-0.008,0
47121,7102,913,4,Amazing product and good value,08-12-2022,1,38,30,-0.238,0
47122,5861,694,1,Waste of money,12-06-2024,0,54,14,-0.058,0
47123,691,724,1,"Terrible product, do not buy",11-03-2022,0,77,28,0.275,0
47124,212,599,1,Very disappointed with the quality,12-10-2022,1,198,34,-0.171,0
47125,1293,1020,4,Amazing product and good value,01-11-2023,1,83,30,0.077,0
47126,341,673,5,Works perfectly and looks great,12-07-2024,0,32,31,0.019,0
47127,5032,134,3,Product is okay,12-11-2023,0,118,15,-0.043,0
47128,7193,597,5,Works perfectly and looks great,24-11-2023,0,76,31,0.206,0
47129,4154,950,1,Very disappointed with the quality,29-06-2024,1,173,34,0.09,0
47130,2476,3,1,Very disappointed with the quality,15-06-2023,1,98,34,0.836,0
47131,2329,1193,2,Not as described,18-01-2022,1,27,16,-0.878,0
47132,4694,1144,4,Very satisfied with this purchase,19-09-2024,0,98,33,-0.266,0
47133,7839,243,2,Not as described,04-06-2022,1,61,16,-0.468,0
47134,662,918,3,Nothing special but acceptable,14-01-2024,1,153,30,0.813,0
47135,6417,637,1,Very disappointed with the quality,07-01-2023,1,44,34,0.697,0
47136,2361,201,5,Excellent quality and fast delivery,21-06-2022,0,89,35,0.663,0
47137,7184,1194,3,Nothing special but acceptable,10-12-2023,0,136,30,-0.986,0
47138,4396,439,1,Not as described,09-02-2022,0,173,16,0.998,0
47139,7512,594,4,Excellent quality and fast delivery,13-08-2023,0,117,35,-0.389,0
47140,3913,1076,3,Average experience,19-10-2023,1,196,18,-0.563,0
47141,4991,90,3,Product is okay,05-09-2024,0,5,15,-0.9,0
47142,4509,322,3,Does the job,14-07-2023,1,78,12,-0.989,0
47143,1809,182,2,Stopped working after few days,25-04-2023,0,7,30,0.266,0
47144,336,532,2,Very disappointed with the quality,20-05-2023,0,116,34,0.405,0
47145,4259,490,1,Very disappointed with the quality,07-03-2024,1,180,34,0.338,0
47146,4225,741,3,Product is okay,07-02-2024,1,45,15,0.078,0
47147,6754,721,2,"Terrible product, do not buy",20-05-2023,0,185,28,-0.372,0
47148,3249,947,4,Excellent quality and fast delivery,31-08-2023,0,184,35,0.285,0
47149,275,876,3,Average experience,09-06-2023,0,60,18,-0.955,0
47150,1477,185,2,Very disappointed with the quality,17-10-2022,0,29,34,0.277,0
47151,890,725,5,Excellent quality and fast delivery,25-07-2024,0,173,35,0.749,0
47152,4083,552,4,Excellent quality and fast delivery,15-08-2022,0,67,35,-0.651,0
47153,2216,404,2,Very disappointed with the quality,11-10-2023,0,107,34,-0.007,0
47154,592,1029,2,Not as described,09-01-2022,0,102,16,-0.21,0
47155,7569,784,2,"Terrible product, do not buy",08-10-2022,0,158,28,0.058,0
